customer_id,billing_date,payment_date,payment_value,record_type
C-2782,2023-01-31,2023-01-31,143.01,payment
C-2782,2023-03-03,2023-03-03,143.01,payment
C-2782,2023-03-31,2023-03-31,143.01,payment
C-2782,2023-05-01,2023-05-01,143.01,payment
C-2782,2023-05-31,2023-06-10,143.01,payment
C-2782,2023-07-01,2023-07-01,143.01,payment
C-2782,2023-07-31,2023-07-31,143.01,payment
C-2782,2023-08-31,2023-08-31,143.01,payment
C-2782,2023-10-01,2023-10-01,143.01,payment
C-2782,2023-10-31,2023-10-31,143.01,payment
C-2782,2023-12-01,2023-12-01,143.01,payment
C-2782,2023-12-31,2023-12-31,143.01,payment
C-2782,2024-01-31,2024-01-31,143.01,payment
C-2782,2024-03-02,2024-03-02,143.01,payment
C-2782,2024-03-31,2024-03-31,143.01,payment
C-2782,2024-05-01,2024-05-01,143.01,payment
C-2782,2024-05-31,2024-05-31,143.01,payment
C-2782,2024-07-01,2024-07-01,143.01,payment
C-2782,2024-07-31,2024-08-13,143.01,payment
C-2782,2024-08-31,2024-08-31,143.01,payment
C-2782,2024-10-01,2024-10-01,143.01,payment
C-2782,2024-10-31,2024-10-31,143.01,payment
C-2782,2024-12-01,2024-12-01,143.01,payment
C-2783,2022-08-31,2022-09-09,3800.4,payment
C-2783,2023-08-31,2023-08-31,3800.4,payment
C-2783,2024-08-31,2024-09-01,3800.4,payment
C-2784,2022-07-01,2022-07-01,769.05,payment
C-2784,2022-08-01,2022-08-01,769.05,payment
C-2784,2022-09-01,2022-09-01,769.05,payment
C-2784,2022-10-01,2022-10-01,769.05,payment
C-2784,2022-11-01,2022-11-01,769.05,payment
C-2784,2022-12-01,2022-12-01,769.05,payment
C-2784,2023-01-01,2023-01-01,769.05,payment
C-2784,2023-02-01,2023-02-01,769.05,payment
C-2784,2023-03-01,2023-03-01,769.05,payment
C-2784,2023-04-01,2023-04-01,769.05,payment
C-2784,2023-05-01,2023-05-01,769.05,payment
C-2784,2023-06-01,2023-06-01,769.05,payment
C-2784,2023-07-01,2023-07-01,769.05,payment
C-2784,2023-08-01,2023-08-01,769.05,payment
C-2784,2023-09-01,2023-09-02,769.05,payment
C-2784,2023-10-01,2023-10-08,769.05,payment
C-2784,2023-11-01,2023-11-01,769.05,payment
C-2784,2023-12-01,2023-12-01,769.05,payment
C-2784,2024-01-01,2024-01-01,769.05,payment
C-2784,2024-02-01,2024-02-01,769.05,payment
C-2784,2024-03-01,2024-03-01,769.05,payment
C-2784,2024-04-01,2024-04-01,769.05,payment
C-2784,2024-05-01,2024-05-01,769.05,payment
C-2784,2024-06-01,2024-06-01,769.05,payment
C-2784,2024-07-01,2024-07-01,769.05,payment
C-2784,2024-08-01,2024-08-01,769.05,payment
C-2784,2024-09-01,2024-09-01,769.05,payment
C-2784,2024-10-01,2024-10-06,769.05,payment
C-2784,2024-11-01,2024-11-01,769.05,payment
C-2784,2024-12-01,2024-12-01,769.05,payment
C-2785,2024-10-31,2024-10-31,4804.77,payment
C-2785,2024-12-01,2024-12-06,4804.77,payment
C-2786,2023-03-03,2023-03-03,704.58,payment
C-2786,2023-04-03,2023-04-03,704.58,payment
C-2786,2023-05-03,2023-05-03,704.58,payment
C-2786,2023-06-03,2023-06-03,704.58,payment
C-2786,2023-07-03,2023-07-03,704.58,payment
C-2786,2023-08-03,2023-08-03,704.58,payment
C-2786,2023-09-03,2023-09-03,704.58,payment
C-2786,2023-10-03,2023-10-03,704.58,payment
C-2786,2023-11-03,2023-11-03,704.58,payment
C-2786,2023-12-03,2023-12-03,704.58,payment
C-2786,2024-01-03,2024-01-03,704.58,payment
C-2786,2024-02-03,2024-02-03,704.58,payment
C-2786,2024-03-03,2024-03-03,704.58,payment
C-2786,2024-04-03,2024-04-03,704.58,payment
C-2786,2024-05-03,2024-05-03,704.58,payment
C-2786,2024-06-03,2024-06-08,704.58,payment
C-2786,2024-07-03,2024-07-03,704.58,payment
C-2786,2024-08-03,2024-08-03,704.58,payment
C-2786,2024-09-03,2024-09-03,704.58,payment
C-2786,2024-10-03,2024-10-09,704.58,payment
C-2786,2024-11-03,2024-11-03,704.58,payment
C-2786,2024-12-03,2024-12-03,704.58,payment
C-2787,2021-12-01,2021-12-01,70.89,payment
C-2787,2022-01-01,2022-01-01,70.89,payment
C-2787,2022-02-01,2022-02-14,70.89,payment
C-2787,2022-03-01,2022-03-01,70.89,payment
C-2787,2022-04-01,2022-04-01,70.89,payment
C-2787,2022-05-01,2022-05-01,70.89,payment
C-2787,2022-06-01,2022-06-01,70.89,payment
C-2787,2022-07-01,2022-07-01,70.89,payment
C-2787,2022-08-01,2022-08-01,70.89,payment
C-2787,2022-09-01,2022-09-01,70.89,payment
C-2787,2022-10-01,2022-10-01,70.89,payment
C-2787,2022-11-01,2022-11-01,70.89,payment
C-2787,2022-12-01,2022-12-01,70.89,payment
C-2787,2023-01-01,2023-01-01,70.89,payment
C-2787,2023-02-01,2023-02-01,70.89,payment
C-2787,2023-03-01,2023-03-01,70.89,payment
C-2787,2023-04-01,2023-04-01,70.89,payment
C-2787,2023-05-01,2023-05-01,70.89,payment
C-2787,2023-06-01,2023-06-01,70.89,payment
C-2787,2023-07-01,2023-07-01,70.89,payment
C-2787,2023-08-01,2023-08-01,70.89,payment
C-2787,2023-09-01,2023-09-01,70.89,payment
C-2787,2023-10-01,2023-10-01,70.89,payment
C-2787,2023-11-01,2023-11-01,70.89,payment
C-2787,2023-12-01,2023-12-01,70.89,payment
C-2787,2024-01-01,2024-01-01,70.89,payment
C-2787,2024-02-01,2024-02-01,70.89,payment
C-2787,2024-03-01,2024-03-03,70.89,payment
C-2787,2024-04-01,2024-04-01,70.89,payment
C-2787,2024-05-01,2024-05-01,70.89,payment
C-2787,2024-06-01,2024-06-01,70.89,payment
C-2787,2024-07-01,2024-07-10,70.89,payment
C-2787,2024-08-01,2024-08-01,70.89,payment
C-2787,2024-09-01,2024-09-01,70.89,payment
C-2787,2024-10-01,2024-10-01,70.89,payment
C-2787,2024-11-01,2024-11-01,70.89,payment
C-2787,2024-12-01,2024-12-01,70.89,payment
C-2788,2021-05-01,2021-05-01,127.71,payment
C-2788,2021-06-01,2021-06-01,127.71,payment
C-2788,2021-07-01,2021-07-01,127.71,payment
C-2788,2021-08-01,2021-08-01,127.71,payment
C-2788,2021-09-01,2021-09-01,127.71,payment
C-2788,2021-10-01,2021-10-01,127.71,payment
C-2788,2021-11-01,2021-11-01,127.71,payment
C-2788,2021-12-01,2021-12-01,127.71,payment
C-2788,2022-01-01,2022-01-01,127.71,payment
C-2788,2022-02-01,2022-02-01,127.71,payment
C-2788,2022-03-01,2022-03-01,127.71,payment
C-2788,2022-04-01,2022-04-08,127.71,payment
C-2788,2022-05-01,2022-05-01,127.71,payment
C-2788,2022-06-01,2022-06-01,127.71,payment
C-2788,2022-07-01,2022-07-01,127.71,payment
C-2788,2022-08-01,2022-08-01,127.71,payment
C-2788,2022-09-01,2022-09-01,127.71,payment
C-2788,2022-10-01,2022-10-01,127.71,payment
C-2788,2022-11-01,2022-11-01,127.71,payment
C-2788,2022-12-01,2022-12-01,127.71,payment
C-2788,2023-01-01,2023-01-01,127.71,payment
C-2788,2023-02-01,2023-02-01,127.71,payment
C-2788,2023-03-01,2023-03-01,127.71,payment
C-2788,2023-04-01,2023-04-01,127.71,payment
C-2788,2023-05-01,2023-05-01,127.71,payment
C-2788,2023-06-01,2023-06-01,127.71,payment
C-2788,2023-07-01,2023-07-02,127.71,payment
C-2788,2023-08-01,2023-08-01,127.71,payment
C-2788,2023-09-01,2023-09-01,127.71,payment
C-2788,2023-10-01,2023-10-01,127.71,payment
C-2788,2023-11-01,2023-11-01,127.71,payment
C-2788,2023-12-01,2023-12-01,127.71,payment
C-2788,2024-01-01,2024-01-01,127.71,payment
C-2788,2024-02-01,2024-02-01,127.71,payment
C-2788,2024-03-01,2024-03-01,127.71,payment
C-2788,2024-04-01,2024-04-01,127.71,payment
C-2788,2024-05-01,2024-05-10,127.71,payment
C-2788,2024-06-01,2024-06-01,127.71,payment
C-2788,2024-07-01,2024-07-01,127.71,payment
C-2788,2024-08-01,2024-08-01,127.71,payment
C-2788,2024-09-01,2024-09-01,127.71,payment
C-2788,2024-10-01,2024-10-01,127.71,payment
C-2788,2024-11-01,2024-11-06,127.71,payment
C-2788,2024-12-01,2024-12-01,127.71,payment
C-2789,2024-01-31,2024-01-31,164.6,payment
C-2789,2024-03-02,2024-03-02,164.6,payment
C-2789,2024-03-31,2024-04-12,164.6,payment
C-2789,2024-05-01,2024-05-01,164.6,payment
C-2789,2024-05-31,2024-05-31,164.6,payment
C-2789,2024-07-01,2024-07-16,164.6,payment
C-2789,2024-07-31,2024-08-01,164.6,payment
C-2789,2024-08-31,2024-08-31,164.6,payment
C-2789,2024-10-01,2024-10-06,164.6,payment
C-2789,2024-10-31,2024-11-02,164.6,payment
C-2789,2024-12-01,2024-12-01,164.6,payment
C-2790,2021-10-31,2021-10-31,3140.7,payment
C-2790,2021-12-01,2021-12-01,3140.7,payment
C-2790,2021-12-31,2022-01-12,3140.7,payment
C-2790,2022-01-31,2022-01-31,3140.7,payment
C-2790,2022-03-03,2022-03-03,3140.7,payment
C-2790,2022-03-31,2022-03-31,3140.7,payment
C-2790,2022-05-01,2022-05-01,3140.7,payment
C-2790,2022-05-31,2022-05-31,3140.7,payment
C-2790,2022-07-01,2022-07-01,3140.7,payment
C-2790,2022-07-31,2022-07-31,3140.7,payment
C-2790,2022-08-31,2022-08-31,3140.7,payment
C-2790,2022-10-01,2022-10-01,3140.7,payment
C-2790,2022-10-31,2022-10-31,3140.7,payment
C-2790,2022-12-01,2022-12-01,3140.7,payment
C-2790,2022-12-31,2022-12-31,3140.7,payment
C-2790,2023-01-31,2023-01-31,3140.7,payment
C-2790,2023-03-03,2023-03-03,3140.7,payment
C-2790,2023-03-31,2023-03-31,3140.7,payment
C-2790,2023-05-01,2023-05-01,3140.7,payment
C-2790,2023-05-31,2023-05-31,3140.7,payment
C-2790,2023-07-01,2023-07-01,3140.7,payment
C-2790,2023-07-31,2023-07-31,3140.7,payment
C-2790,2023-08-31,2023-08-31,3140.7,payment
C-2790,2023-10-01,2023-10-01,3140.7,payment
C-2790,2023-10-31,2023-10-31,3140.7,payment
C-2790,2023-12-01,2023-12-04,3140.7,payment
C-2790,2023-12-31,2023-12-31,3140.7,payment
C-2790,2024-01-31,2024-01-31,3140.7,payment
C-2790,2024-03-02,2024-03-02,3140.7,payment
C-2790,2024-03-31,2024-03-31,3140.7,payment
C-2790,2024-05-01,2024-05-01,3140.7,payment
C-2790,2024-05-31,2024-05-31,3140.7,payment
C-2790,2024-07-01,2024-07-01,3140.7,payment
C-2790,2024-07-31,2024-08-14,3140.7,payment
C-2790,2024-08-31,2024-08-31,3140.7,payment
C-2790,2024-10-01,2024-10-01,3140.7,payment
C-2790,2024-10-31,2024-10-31,3140.7,payment
C-2790,2024-12-01,2024-12-01,3140.7,payment
C-2791,2022-01-31,2022-01-31,53016.48,payment
C-2791,2023-01-31,2023-01-31,53016.48,payment
C-2791,2024-01-31,2024-01-31,53016.48,payment
C-2792,2021-07-01,2021-07-01,762.24,payment
C-2792,2022-07-01,2022-07-01,762.24,payment
C-2792,2023-07-01,2023-07-02,762.24,payment
C-2792,2024-07-01,2024-07-01,762.24,payment
C-2793,2023-05-01,2023-05-01,667.02,payment
C-2793,2023-06-01,2023-06-01,667.02,payment
C-2793,2023-07-01,2023-07-01,667.02,payment
C-2793,2023-08-01,2023-08-01,667.02,payment
C-2793,2023-09-01,2023-09-01,667.02,payment
C-2793,2023-10-01,2023-10-01,667.02,payment
C-2793,2023-11-01,2023-11-01,667.02,payment
C-2793,2023-12-01,2023-12-01,667.02,payment
C-2793,2024-01-01,2024-01-04,667.02,payment
C-2793,2024-02-01,2024-02-01,667.02,payment
C-2793,2024-03-01,2024-03-01,667.02,payment
C-2793,2024-04-01,2024-04-01,667.02,payment
C-2793,2024-05-01,2024-05-01,667.02,payment
C-2793,2024-06-01,2024-06-01,667.02,payment
C-2793,2024-07-01,2024-07-01,667.02,payment
C-2793,2024-08-01,2024-08-01,667.02,payment
C-2793,2024-09-01,2024-09-01,667.02,payment
C-2793,2024-10-01,2024-10-01,667.02,payment
C-2793,2024-11-01,2024-11-01,667.02,payment
C-2793,2024-12-01,2024-12-01,753.73,payment
C-2794,2021-08-31,2021-08-31,550.8,payment
C-2794,2021-10-01,2021-10-09,550.8,payment
C-2794,2021-10-31,2021-11-05,550.8,payment
C-2794,2021-12-01,2021-12-01,550.8,payment
C-2794,2021-12-31,2021-12-31,550.8,payment
C-2794,2022-01-31,2022-01-31,550.8,payment
C-2794,2022-03-03,2022-03-03,550.8,payment
C-2794,2022-03-31,2022-03-31,550.8,payment
C-2794,2022-05-01,2022-05-01,550.8,payment
C-2794,2022-05-31,2022-05-31,550.8,payment
C-2794,2022-07-01,2022-07-01,550.8,payment
C-2794,2022-07-31,2022-07-31,550.8,payment
C-2794,2022-08-31,2022-08-31,550.8,payment
C-2794,2022-10-01,2022-10-01,550.8,payment
C-2794,2022-10-31,2022-10-31,550.8,payment
C-2794,2022-12-01,2022-12-01,550.8,payment
C-2794,2022-12-31,2022-12-31,550.8,payment
C-2794,2023-01-31,2023-01-31,550.8,payment
C-2794,2023-03-03,2023-03-03,550.8,payment
C-2794,2023-03-31,2023-03-31,550.8,payment
C-2794,2023-05-01,2023-05-01,550.8,payment
C-2794,2023-05-31,2023-05-31,550.8,payment
C-2794,2023-07-01,2023-07-01,550.8,payment
C-2794,2023-07-31,2023-07-31,550.8,payment
C-2794,2023-08-31,2023-08-31,550.8,payment
C-2794,2023-10-01,2023-10-01,550.8,payment
C-2794,2023-10-31,2023-10-31,550.8,payment
C-2794,2023-12-01,2023-12-01,550.8,payment
C-2794,2023-12-31,2023-12-31,550.8,payment
C-2794,2024-01-31,2024-01-31,550.8,payment
C-2794,2024-03-02,2024-03-02,550.8,payment
C-2794,2024-03-31,2024-03-31,550.8,payment
C-2794,2024-05-01,2024-05-01,550.8,payment
C-2794,2024-05-31,2024-05-31,550.8,payment
C-2794,2024-07-01,2024-07-01,550.8,payment
C-2794,2024-07-31,2024-07-31,550.8,payment
C-2794,2024-08-31,2024-09-11,550.8,payment
C-2794,2024-10-01,2024-10-01,550.8,payment
C-2794,2024-10-31,2024-10-31,550.8,payment
C-2794,2024-12-01,2024-12-01,550.8,payment
C-2795,2022-10-01,2022-10-01,3986.77,payment
C-2795,2022-11-01,2022-11-01,3986.77,payment
C-2795,2022-12-01,2022-12-01,3986.77,payment
C-2795,2023-01-01,2023-01-01,3986.77,payment
C-2795,2023-02-01,2023-02-01,3986.77,payment
C-2795,2023-03-01,2023-03-01,3986.77,payment
C-2795,2023-04-01,2023-04-01,3986.77,payment
C-2795,2023-05-01,2023-05-01,3986.77,payment
C-2795,2023-06-01,2023-06-01,3986.77,payment
C-2795,2023-07-01,2023-07-01,3986.77,payment
C-2795,2023-08-01,2023-08-01,3986.77,payment
C-2795,2023-09-01,2023-09-01,3986.77,payment
C-2795,2023-10-01,2023-10-01,3986.77,payment
C-2795,2023-11-01,2023-11-01,3986.77,payment
C-2795,2023-12-01,2023-12-10,3986.77,payment
C-2795,2024-01-01,2024-01-01,3986.77,payment
C-2795,2024-02-01,2024-02-01,3986.77,payment
C-2795,2024-03-01,2024-03-01,3986.77,payment
C-2795,2024-04-01,2024-04-01,3986.77,payment
C-2795,2024-05-01,2024-05-01,3986.77,payment
C-2795,2024-06-01,2024-06-01,3986.77,payment
C-2795,2024-07-01,2024-07-09,3986.77,payment
C-2795,2024-08-01,2024-08-01,3986.77,payment
C-2795,2024-09-01,2024-09-01,3986.77,payment
C-2795,2024-10-01,2024-10-01,3986.77,payment
C-2795,2024-11-01,2024-11-01,3986.77,payment
C-2795,2024-12-01,2024-12-01,3986.77,payment
C-2796,2024-03-31,2024-04-07,1301.64,dunning
C-2796,2024-03-31,2024-04-08,1301.64,dunning
C-2796,2024-03-31,2024-04-11,1301.64,dunning
C-2796,2024-03-31,2024-04-13,1301.64,payment
C-2797,2021-01-31,2021-01-31,55048.44,payment
C-2797,2022-01-31,2022-02-01,55048.44,payment
C-2797,2023-01-31,2023-02-07,55048.44,payment
C-2797,2024-01-31,2024-02-02,64957.16,payment
C-2798,2021-08-31,2021-08-31,3224.43,payment
C-2798,2021-10-01,2021-10-01,3224.43,payment
C-2798,2021-10-31,2021-10-31,3224.43,payment
C-2798,2021-12-01,2021-12-01,3224.43,payment
C-2798,2021-12-31,2021-12-31,3224.43,payment
C-2798,2022-01-31,2022-01-31,3224.43,payment
C-2798,2022-03-03,2022-03-03,3224.43,payment
C-2798,2022-03-31,2022-03-31,3224.43,payment
C-2798,2022-05-01,2022-05-01,3224.43,payment
C-2798,2022-05-31,2022-05-31,3224.43,payment
C-2798,2022-07-01,2022-07-01,3224.43,payment
C-2798,2022-07-31,2022-07-31,3224.43,payment
C-2798,2022-08-31,2022-08-31,3224.43,payment
C-2798,2022-10-01,2022-10-07,3224.43,payment
C-2798,2022-10-31,2022-10-31,3224.43,payment
C-2798,2022-12-01,2022-12-01,3224.43,payment
C-2798,2022-12-31,2022-12-31,3224.43,payment
C-2798,2023-01-31,2023-01-31,3224.43,payment
C-2798,2023-03-03,2023-03-03,3224.43,payment
C-2798,2023-03-31,2023-03-31,3224.43,payment
C-2798,2023-05-01,2023-05-01,3224.43,payment
C-2798,2023-05-31,2023-05-31,3224.43,payment
C-2798,2023-07-01,2023-07-01,3224.43,payment
C-2798,2023-07-31,2023-07-31,3224.43,payment
C-2798,2023-08-31,2023-08-31,3224.43,payment
C-2798,2023-10-01,2023-10-01,3224.43,payment
C-2798,2023-10-31,2023-10-31,3224.43,payment
C-2798,2023-12-01,2023-12-01,3224.43,payment
C-2798,2023-12-31,2023-12-31,3224.43,payment
C-2798,2024-01-31,2024-01-31,3224.43,payment
C-2798,2024-03-02,2024-03-02,3224.43,payment
C-2798,2024-03-31,2024-03-31,3224.43,payment
C-2798,2024-05-01,2024-05-01,3224.43,payment
C-2798,2024-05-31,2024-05-31,3224.43,payment
C-2798,2024-07-01,2024-07-01,3224.43,payment
C-2798,2024-07-31,2024-07-31,3224.43,payment
C-2798,2024-08-31,2024-08-31,3224.43,payment
C-2798,2024-10-01,2024-10-01,3224.43,payment
C-2798,2024-10-31,2024-10-31,3224.43,payment
C-2798,2024-12-01,2024-12-01,3224.43,payment
C-2799,2024-03-02,2024-03-03,46719.96,payment
C-2799,2024-03-02,2024-03-07,46719.96,dunning
C-2799,2024-03-02,2024-03-16,46719.96,dunning
C-2800,2021-12-01,2021-12-01,118.34,payment
C-2800,2022-01-01,2022-01-01,118.34,payment
C-2800,2022-01-01,2022-01-01,118.34,payment
C-2800,2022-02-01,2022-02-05,118.34,payment
C-2800,2022-03-01,2022-03-01,118.34,payment
C-2800,2022-04-01,2022-04-01,118.34,payment
C-2800,2022-05-01,2022-05-01,118.34,payment
C-2800,2022-06-01,2022-06-01,118.34,payment
C-2800,2022-07-01,2022-07-01,118.34,payment
C-2800,2022-08-01,2022-08-01,118.34,payment
C-2800,2022-09-01,2022-09-01,118.34,payment
C-2800,2022-10-01,2022-10-01,118.34,payment
C-2800,2022-11-01,2022-11-01,118.34,payment
C-2800,2022-12-01,2022-12-01,118.34,payment
C-2800,2023-01-01,2023-01-13,118.34,payment
C-2800,2023-02-01,2023-02-01,118.34,payment
C-2800,2023-03-01,2023-03-01,118.34,payment
C-2800,2023-04-01,2023-04-01,118.34,payment
C-2800,2023-05-01,2023-05-01,118.34,payment
C-2800,2023-06-01,2023-06-01,118.34,payment
C-2800,2023-07-01,2023-07-01,118.34,payment
C-2800,2023-08-01,2023-08-01,118.34,payment
C-2800,2023-09-01,2023-09-01,118.34,payment
C-2800,2023-10-01,2023-10-01,118.34,payment
C-2800,2023-11-01,2023-11-01,118.34,payment
C-2800,2023-12-01,2023-12-01,118.34,payment
C-2800,2024-01-01,2024-01-01,118.34,payment
C-2800,2024-02-01,2024-02-01,118.34,payment
C-2800,2024-03-01,2024-03-01,118.34,payment
C-2800,2024-04-01,2024-04-09,118.34,payment
C-2800,2024-05-01,2024-05-01,118.34,payment
C-2800,2024-06-01,2024-06-01,118.34,payment
C-2800,2024-07-01,2024-07-01,118.34,payment
C-2800,2024-08-01,2024-08-01,118.34,payment
C-2800,2024-09-01,2024-09-07,118.34,payment
C-2800,2024-10-01,2024-10-01,118.34,payment
C-2800,2024-11-01,2024-11-01,118.34,payment
C-2800,2024-12-01,2024-12-01,118.34,payment
C-2801,2024-05-31,2024-06-14,1402.62,payment
C-2801,2024-07-01,2024-07-01,1402.62,payment
C-2801,2024-07-31,2024-07-31,1402.62,payment
C-2801,2024-08-31,2024-09-02,1402.62,payment
C-2801,2024-10-01,2024-10-01,1402.62,payment
C-2801,2024-10-31,2024-11-13,1402.62,payment
C-2801,2024-12-01,2024-12-01,1402.62,payment
C-2802,2022-01-31,2022-02-02,37249.32,payment
C-2802,2023-01-31,2023-02-02,37249.32,payment
C-2802,2023-01-31,2023-02-09,37249.32,dunning
C-2802,2024-01-31,2024-02-13,37249.32,payment
C-2803,2021-12-31,2021-12-31,181.87,payment
C-2803,2022-01-31,2022-01-31,181.87,payment
C-2803,2022-03-03,2022-03-03,181.87,payment
C-2803,2022-03-31,2022-03-31,181.87,payment
C-2803,2022-05-01,2022-05-01,181.87,payment
C-2803,2022-05-31,2022-05-31,181.87,payment
C-2803,2022-07-01,2022-07-01,181.87,payment
C-2803,2022-07-31,2022-07-31,181.87,payment
C-2803,2022-08-31,2022-08-31,181.87,payment
C-2803,2022-10-01,2022-10-01,181.87,payment
C-2803,2022-10-31,2022-10-31,181.87,payment
C-2803,2022-12-01,2022-12-01,181.87,payment
C-2803,2022-12-31,2022-12-31,181.87,payment
C-2803,2023-01-31,2023-01-31,181.87,payment
C-2803,2023-03-03,2023-03-03,181.87,payment
C-2803,2023-03-31,2023-03-31,181.87,payment
C-2803,2023-05-01,2023-05-01,181.87,payment
C-2803,2023-05-31,2023-05-31,181.87,payment
C-2803,2023-07-01,2023-07-01,181.87,payment
C-2803,2023-07-31,2023-07-31,181.87,payment
C-2803,2023-08-31,2023-08-31,181.87,payment
C-2803,2023-10-01,2023-10-01,181.87,payment
C-2803,2023-10-31,2023-10-31,181.87,payment
C-2803,2023-12-01,2023-12-01,181.87,payment
C-2803,2023-12-31,2023-12-31,181.87,payment
C-2803,2024-01-31,2024-01-31,181.87,payment
C-2803,2024-03-02,2024-03-02,181.87,payment
C-2803,2024-03-31,2024-03-31,181.87,payment
C-2803,2024-05-01,2024-05-01,181.87,payment
C-2803,2024-05-31,2024-05-31,181.87,payment
C-2803,2024-07-01,2024-07-01,181.87,payment
C-2803,2024-07-31,2024-07-31,181.87,payment
C-2803,2024-08-31,2024-08-31,181.87,payment
C-2803,2024-10-01,2024-10-01,181.87,payment
C-2803,2024-10-31,2024-10-31,181.87,payment
C-2803,2024-12-01,2024-12-01,181.87,payment
C-2804,2022-12-01,2022-12-06,73.35,payment
C-2804,2023-01-01,2023-01-01,73.35,payment
C-2804,2023-02-01,2023-02-01,73.35,payment
C-2804,2023-03-01,2023-03-01,73.35,payment
C-2804,2023-04-01,2023-04-01,73.35,payment
C-2804,2023-05-01,2023-05-01,73.35,payment
C-2804,2023-06-01,2023-06-01,73.35,payment
C-2804,2023-07-01,2023-07-01,73.35,payment
C-2804,2023-08-01,2023-08-01,73.35,payment
C-2804,2023-09-01,2023-09-01,73.35,payment
C-2804,2023-10-01,2023-10-01,73.35,payment
C-2804,2023-11-01,2023-11-01,73.35,payment
C-2804,2023-12-01,2023-12-15,73.35,payment
C-2804,2024-01-01,2024-01-01,73.35,payment
C-2804,2024-02-01,2024-02-15,73.35,payment
C-2804,2024-03-01,2024-03-01,73.35,payment
C-2804,2024-04-01,2024-04-01,73.35,payment
C-2804,2024-05-01,2024-05-01,73.35,payment
C-2804,2024-06-01,2024-06-01,73.35,payment
C-2804,2024-07-01,2024-07-01,73.35,payment
C-2804,2024-08-01,2024-08-01,73.35,payment
C-2804,2024-09-01,2024-09-01,73.35,payment
C-2804,2024-10-01,2024-10-01,73.35,payment
C-2804,2024-11-01,2024-11-01,73.35,payment
C-2804,2024-12-01,2024-12-01,73.35,payment
C-2805,2022-08-31,2022-08-31,2268.12,payment
C-2805,2023-08-31,2023-09-11,2268.12,payment
C-2805,2024-08-31,2024-09-01,2268.12,payment
C-2806,2023-10-31,2023-10-31,290.16,payment
C-2806,2023-12-01,2023-12-01,290.16,payment
C-2806,2023-12-31,2023-12-31,290.16,payment
C-2806,2024-01-31,2024-01-31,290.16,payment
C-2806,2024-03-02,2024-03-02,290.16,payment
C-2806,2024-03-31,2024-03-31,290.16,payment
C-2806,2024-05-01,2024-05-01,290.16,payment
C-2806,2024-05-31,2024-05-31,290.16,payment
C-2806,2024-07-01,2024-07-15,290.16,payment
C-2806,2024-07-31,2024-07-31,290.16,payment
C-2806,2024-08-31,2024-08-31,290.16,payment
C-2806,2024-10-01,2024-10-01,290.16,payment
C-2806,2024-10-31,2024-10-31,290.16,payment
C-2806,2024-12-01,2024-12-01,290.16,payment
C-2807,2024-03-31,2024-03-31,55.97,payment
C-2807,2024-05-01,2024-05-01,55.97,payment
C-2807,2024-05-31,2024-05-31,55.97,payment
C-2807,2024-07-01,2024-07-01,55.97,payment
C-2807,2024-07-31,2024-07-31,55.97,payment
C-2807,2024-08-31,2024-08-31,55.97,payment
C-2807,2024-10-01,2024-10-01,55.97,payment
C-2807,2024-10-31,2024-10-31,55.97,payment
C-2807,2024-12-01,2024-12-01,55.97,payment
C-2808,2024-12-01,2024-12-02,2135.88,dunning
C-2808,2024-12-01,2024-12-07,2135.88,dunning
C-2808,2024-12-01,2024-12-12,2135.88,payment
C-2809,2021-08-31,2021-08-31,83.57,payment
C-2809,2021-10-01,2021-10-01,83.57,payment
C-2809,2021-10-31,2021-10-31,83.57,payment
C-2809,2021-12-01,2021-12-12,83.57,payment
C-2809,2021-12-31,2021-12-31,83.57,payment
C-2809,2022-01-31,2022-01-31,83.57,payment
C-2809,2022-03-03,2022-03-17,83.57,payment
C-2809,2022-03-31,2022-04-03,83.57,payment
C-2809,2022-05-01,2022-05-01,83.57,payment
C-2809,2022-05-31,2022-05-31,83.57,payment
C-2809,2022-07-01,2022-07-01,83.57,payment
C-2809,2022-07-31,2022-07-31,83.57,payment
C-2809,2022-08-31,2022-08-31,83.57,payment
C-2809,2022-10-01,2022-10-01,83.57,payment
C-2809,2022-10-31,2022-10-31,83.57,payment
C-2809,2022-12-01,2022-12-01,83.57,payment
C-2809,2022-12-31,2022-12-31,83.57,payment
C-2809,2023-01-31,2023-01-31,83.57,payment
C-2809,2023-03-03,2023-03-03,83.57,payment
C-2809,2023-03-31,2023-03-31,83.57,payment
C-2809,2023-05-01,2023-05-01,83.57,payment
C-2809,2023-05-31,2023-05-31,83.57,payment
C-2809,2023-07-01,2023-07-01,83.57,payment
C-2809,2023-07-31,2023-07-31,83.57,payment
C-2809,2023-08-31,2023-08-31,83.57,payment
C-2809,2023-10-01,2023-10-01,83.57,payment
C-2809,2023-10-31,2023-10-31,83.57,payment
C-2809,2023-12-01,2023-12-01,83.57,payment
C-2809,2023-12-31,2023-12-31,83.57,payment
C-2809,2024-01-31,2024-01-31,83.57,payment
C-2809,2024-03-02,2024-03-02,83.57,payment
C-2809,2024-03-31,2024-03-31,83.57,payment
C-2809,2024-05-01,2024-05-01,83.57,payment
C-2809,2024-05-31,2024-05-31,83.57,payment
C-2809,2024-07-01,2024-07-01,83.57,payment
C-2809,2024-07-31,2024-07-31,83.57,payment
C-2809,2024-08-31,2024-08-31,83.57,payment
